head,id,family,order,variant,j,site,self_event,argmax,argmax_anchor,attended_name,attended_role,attended_fact_query,attended_is_answer,dominance,qk_pass,attended_roles,contrast_first_all,others_first_all,collisions_first_all,contrast_first_same_role,others_first_same_role,collisions_first_same_role,contrast_last_all,others_last_all,collisions_last_all,contrast_last_same_role,others_last_same_role,collisions_last_same_role
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,250,earlier,False,235,middle,Wantra,target,False,False,8.49685001373291,False,target,0.0516510009765625,2,0,0.22607421875,1,0,-0.229949951171875,2,0,-0.2471923828125,1,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,251,earlier,False,235,middle,Wantra,target,False,False,46.120384216308594,False,target,0.072113037109375,2,0,0.37939453125,1,0,-0.37115478515625,2,0,-0.382080078125,1,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,252,earlier,False,236,last,Wantra,target,False,False,14.283544540405273,False,target,-0.0431671142578125,2,0,-0.02752685546875,1,0,-0.044281005859375,2,0,-0.211151123046875,1,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,260,earlier,False,235,middle,Wantra,target,False,False,1.4283734560012817,False,source;target,0.02112833658854167,3,0,0.0462646484375,2,0,-0.13364664713541666,3,0,-0.141082763671875,2,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,261,earlier,False,235,middle,Wantra,target,False,False,1.316744327545166,False,source;target,0.022725423177083343,3,0,0.059051513671875,2,0,-0.19376627604166666,3,0,-0.20574951171875,2,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,268,earlier,False,247,last,Susmna,target,True,True,1.0460902452468872,False,target,0.0265350341796875,4,0,0.023345947265625,2,0,0.19352213541666669,3,1,0.21099853515625,2,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,270,earlier,False,256,middle,Kerla,target,False,False,1.5038256645202637,False,target,0.0674560546875,5,0,0.06446329752604166,3,0,-0.05443115234375,5,0,-0.0405120849609375,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,272,earlier,False,256,middle,Kerla,target,False,False,5.187915802001953,False,target,0.13671875,5,0,0.13762410481770831,3,0,-0.061688995361328124,5,0,-0.04576873779296875,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,273,earlier,False,256,middle,Kerla,target,False,False,31.703407287597656,False,target,0.252880859375,5,0,0.25714111328125,3,0,-0.0871337890625,5,0,-0.063812255859375,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,274,earlier,False,257,last,Kerla,target,False,False,3.505648374557495,False,target,0.004565429687499997,5,0,-0.0025634765625,3,0,-0.0459747314453125,5,0,-0.04935455322265625,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,278,earlier,False,256,middle,Kerla,target,False,False,5.1981940269470215,False,source;target,0.14456405639648437,5,0,0.14578882853190103,3,0,-0.03861846923828125,5,0,-0.014726003011067704,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,279,earlier,False,256,middle,Kerla,target,False,False,2.1379969120025635,False,source;target,0.08212966918945312,5,0,0.07947921752929688,3,0,-0.06175994873046875,5,0,-0.04506683349609375,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,280,earlier,False,256,middle,Kerla,target,False,False,3.189476490020752,False,source;target,0.14985198974609376,5,0,0.15000152587890625,3,0,-0.0510498046875,5,0,-0.0188140869140625,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,282,earlier,False,256,middle,Kerla,target,False,False,4.305487632751465,False,source;target,0.1447265625,5,0,0.14339192708333334,3,0,-0.06466903686523437,5,0,-0.039306640625,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,283,earlier,False,256,middle,Kerla,target,False,False,1.810402512550354,False,source;target,0.1520050048828125,5,0,0.15814717610677084,3,0,-0.03914871215820312,5,0,0.0002333323160807338,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,284,earlier,False,236,last,Wantra,target,False,False,5.72845983505249,False,source;target,-0.01943950653076172,5,0,0.008707682291666671,3,0,-0.0522796630859375,5,0,-0.05878194173177083,3,0
L23H15,032/direct/base/0/order1/query_change,32,1,query_change,288,final,False,245,first,Susmna,target,True,True,9.561420440673828,False,target,-0.026406860351562506,5,0,-0.04464213053385417,3,0,0.1994171142578125,4,1,0.22839864095052084,3,0
L25H17,032/direct/base/0/order1/query_change,32,1,query_change,257,earlier,False,256,middle,Kerla,target,False,False,1.1053040027618408,False,target,-0.022151947021484375,3,0,-0.036685943603515625,2,0,0.013142903645833329,3,0,0.0050048828125,2,0
L25H17,032/direct/base/0/order1/query_change,32,1,query_change,265,earlier,True,265,last,Zolnna,source,False,False,1.284056544303894,False,source,-0.06928634643554688,4,0,-0.0479278564453125,2,0,-0.010213216145833329,3,1,-0.01812744140625,2,0
L25H17,032/direct/base/0/order1/query_change,32,1,query_change,269,earlier,True,269,last,Fasmra,target,False,False,1.8644330501556396,False,target,0.006485748291015624,5,0,-0.011777242024739586,3,0,-0.047791671752929685,5,0,-0.04283714294433594,3,0
L27H6,032/direct/base/0/order1/query_change,32,1,query_change,280,earlier,False,241,first,Dilmia,source,False,False,1.254847526550293,False,source,1.4059368133544923,5,0,1.336392084757487,3,0,0.008365249633789063,5,0,-0.00791486104329427,3,0
L27H6,032/direct/base/0/order1/query_change,32,1,query_change,283,earlier,False,262,first,Zolnna,source,False,False,2.306894302368164,True,source,3.3294998168945313,5,0,3.1796798706054688,3,0,-0.37784576416015625,4,1,-0.35975138346354163,3,0
L27H6,032/direct/base/0/order1/query_change,32,1,query_change,288,final,False,268,middle,Fasmra,target,False,False,1.1379306316375732,False,target,0.971136474609375,5,0,1.1716206868489583,3,0,0.0915496826171875,5,0,0.057500203450520836,3,0
L30H13,032/direct/base/0/order1/query_change,32,1,query_change,250,earlier,False,247,last,Susmna,target,True,True,1.1251615285873413,False,target,-0.20751953125,2,0,-0.485107421875,1,0,-0.033817291259765625,2,0,-0.022266387939453125,1,0
L30H13,032/direct/base/0/order1/query_change,32,1,query_change,252,earlier,False,235,middle,Wantra,target,False,False,7.424246311187744,False,target,-0.43292236328125,2,0,-0.161376953125,1,0,0.2760009765625,2,0,0.09130859375,1,0
L30H13,032/direct/base/0/order1/query_change,32,1,query_change,253,earlier,False,236,last,Wantra,target,False,False,1.3072258234024048,False,source;target,0.45452880859375,2,0,0.4302978515625,1,0,0.0600433349609375,2,0,0.087432861328125,1,0
L30H13,032/direct/base/0/order1/query_change,32,1,query_change,274,earlier,False,256,middle,Kerla,target,False,False,7.824315071105957,False,target,-0.686663818359375,5,0,-0.5970865885416666,3,0,0.387451171875,5,0,0.3474934895833333,3,0
L30H13,032/direct/base/0/order1/query_change,32,1,query_change,284,earlier,False,235,middle,Wantra,target,False,False,1.2778698205947876,False,source;target,-0.18619384765625,5,0,-0.11256917317708334,3,0,0.413330078125,5,0,0.34366861979166663,3,0
L30H13,032/direct/base/0/order1/query_change,32,1,query_change,285,earlier,False,236,last,Wantra,target,False,False,1.155517578125,False,source;target,0.054595947265625,5,0,-0.013468424479166685,3,0,-0.0760498046875,5,0,-0.1309814453125,3,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,231,earlier,False,230,middle,Pulda,target,False,False,4.589023590087891,False,target,,0,0,,0,0,,0,0,,0,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,232,earlier,False,231,last,Pulda,target,False,False,1.1932367086410522,False,target,,0,0,,0,0,,0,0,,0,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,237,earlier,False,236,first,Boldra,source,False,False,6.32392692565918,True,source,0.14251708984375,1,0,,0,0,0.0216064453125,1,0,,0,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,241,earlier,False,240,middle,Dondna,target,False,False,6.058011054992676,False,target,0.008342742919921875,2,0,0.039154052734375,1,0,0.08424186706542969,2,0,0.12548828125,1,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,242,earlier,False,241,last,Dondna,target,False,False,1.1114131212234497,False,target,0.07295989990234375,2,0,0.0392303466796875,1,0,0.0010480880737304688,2,0,-0.0051403045654296875,1,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,247,earlier,False,246,first,Pulda,source,False,False,4.273385524749756,True,source;target,-0.17385101318359375,2,0,-0.18194580078125,1,0,-0.1408233642578125,2,0,-0.0460662841796875,1,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,250,earlier,False,249,first,Bestla,target,False,False,5.227818489074707,False,target,-0.008635203043619791,3,0,0.047885894775390625,2,0,0.063720703125,3,0,0.040679931640625,2,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,251,earlier,False,250,last,Bestla,target,False,False,1.0499176979064941,False,target,0.026026407877604168,3,0,0.0076446533203125,2,0,-0.004206339518229168,3,0,-0.0116119384765625,2,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,257,earlier,False,256,middle,Wurna,source,False,False,2.9316930770874023,True,source,0.030983924865722656,4,0,0.04882621765136719,2,0,0.0011692047119140625,4,0,0.01869964599609375,2,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,261,earlier,False,260,middle,Jirdra,target,True,True,4.897449493408203,False,target,0.0265289306640625,5,0,0.056981404622395836,3,0,-0.0044536590576171875,4,1,-0.00396728515625,3,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,262,earlier,False,261,last,Jirdra,target,True,True,1.1419988870620728,False,target,-0.0052013397216796875,5,0,-0.017929712931315105,3,0,-0.0030813217163085938,4,1,-0.009738922119140625,3,0
L0H1,048/direct/base/0/order0/query_change,48,0,query_change,267,earlier,False,266,first,Bestla,source,True,False,7.776886940002441,True,source;target,0.01856231689453125,5,0,0.011568705240885414,3,0,0.07178955078125,5,0,0.09853108723958333,3,0
L2H21,048/direct/base/0/order0/query_change,48,0,query_change,237,earlier,True,237,last,Boldra,source,False,False,1.5677399635314941,False,source,0.001422882080078125,1,0,,0,0,0.0003204345703125,1,0,,0,0
L2H21,048/direct/base/0/order0/query_change,48,0,query_change,240,earlier,False,237,last,Boldra,source,False,False,1.229284405708313,False,source,-0.004486083984375,1,0,,0,0,0.001644134521484375,1,0,,0,0
L2H21,048/direct/base/0/order0/query_change,48,0,query_change,247,earlier,False,237,last,Boldra,source,False,False,1.153368353843689,False,source,-0.005487918853759766,2,0,-0.008419990539550781,1,0,-0.010166168212890625,2,0,-0.002361297607421875,1,0
L2H21,048/direct/base/0/order0/query_change,48,0,query_change,261,earlier,False,260,middle,Jirdra,target,True,True,8.519680976867676,False,target,0.010744857788085937,5,0,0.012441635131835938,3,0,-0.008471965789794922,4,1,-0.006516774495442709,3,0
L6H12,048/direct/base/0/order0/query_change,48,0,query_change,257,earlier,False,255,first,Wurna,source,False,False,1.4113761186599731,False,source,-0.006636619567871094,4,0,-0.0050411224365234375,2,0,-0.016407012939453125,4,0,-0.02054595947265625,2,0
L6H12,048/direct/base/0/order0/query_change,48,0,query_change,261,earlier,False,259,first,Jirdra,target,True,True,1.8282761573791504,False,target,-0.03621244430541992,5,0,-0.04306157430013021,3,0,-0.015768051147460938,4,1,-0.02654393513997396,3,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,246,earlier,False,230,middle,Pulda,target,False,False,6.212404727935791,False,target,0.009342193603515625,2,0,-0.006496429443359375,1,0,0.012221336364746094,2,0,0.05181694030761719,1,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,247,earlier,False,231,last,Pulda,target,False,False,3.579643726348877,False,source;target,0.013048171997070312,2,0,0.0023651123046875,1,0,-0.0010986328125,2,0,0.02398681640625,1,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,250,earlier,False,237,last,Boldra,source,False,False,1.8543808460235596,False,source,-0.03066603342692057,3,0,-0.036622047424316406,1,0,0.013804117838541668,3,0,0.02614593505859375,1,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,257,earlier,False,237,last,Boldra,source,False,False,1.5282115936279297,False,source,-0.033648014068603516,4,0,-0.03656005859375,2,0,0.015573501586914062,4,0,0.024023056030273438,2,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,261,earlier,False,237,last,Boldra,source,False,False,1.6930866241455078,False,source,-0.03303675651550293,5,0,-0.03440654277801514,2,0,0.004632472991943359,4,1,0.01271820068359375,2,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,266,earlier,False,249,first,Bestla,target,False,False,7.615718364715576,False,target,-0.01796269416809082,5,0,-0.022405068079630535,3,0,0.017681884765625,5,0,0.017941792805989586,3,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,267,earlier,False,250,last,Bestla,target,False,False,9.489428520202637,False,source;target,-0.00473518371582031,5,0,-0.028725306193033855,3,0,0.026066589355468753,5,0,0.031964619954427086,3,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,276,earlier,False,266,first,Bestla,source,True,False,34.83248519897461,True,source;target,0.13762054443359376,5,0,0.13202667236328125,3,0,-0.005829620361328125,5,0,0.002741495768229167,3,0
L7H18,048/direct/base/0/order0/query_change,48,0,query_change,277,earlier,False,267,last,Bestla,source,True,False,1.4621076583862305,False,source;target,0.021279144287109378,5,0,0.02953465779622396,3,0,0.0349151611328125,5,0,0.035100301106770836,3,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,231,earlier,False,230,middle,Pulda,target,False,False,1.438863754272461,False,target,,0,0,,0,0,,0,0,,0,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,232,earlier,False,231,last,Pulda,target,False,False,3.2973556518554688,False,target,,0,0,,0,0,,0,0,,0,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,236,earlier,False,229,first,Pulda,target,False,False,1.0312647819519043,False,target,,0,0,,0,0,,0,0,,0,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,237,earlier,False,236,first,Boldra,source,False,False,2.4788053035736084,True,source,-0.01068115234375,1,0,,0,0,0.025848388671875,1,0,,0,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,238,earlier,False,237,last,Boldra,source,False,False,1.6126832962036133,False,source,-0.017730712890625,1,0,,0,0,-0.000152587890625,1,0,,0,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,242,earlier,False,241,last,Dondna,target,False,False,4.494797706604004,False,target,-0.06891250610351562,2,0,-0.03491973876953125,1,0,0.04791259765625,2,0,0.02991485595703125,1,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,247,earlier,True,247,last,Pulda,source,False,False,1.22362220287323,False,source;target,-0.01265716552734375,2,0,-0.0377044677734375,1,0,-0.06600189208984375,2,0,-0.06964111328125,1,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,250,earlier,False,249,first,Bestla,target,False,False,2.001049280166626,False,target,0.029523213704427082,3,0,0.021526336669921875,2,0,0.00070953369140625,3,0,0.002231597900390625,2,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,251,earlier,False,250,last,Bestla,target,False,False,2.212944507598877,False,target,-0.03316752115885417,3,0,-0.06162261962890625,2,0,-0.047168731689453125,3,0,-0.03659820556640625,2,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,257,earlier,False,256,middle,Wurna,source,False,False,2.6885743141174316,True,source,0.07458877563476562,4,0,0.079071044921875,2,0,0.05211639404296875,4,0,0.0378265380859375,2,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,258,earlier,False,257,last,Wurna,source,False,False,1.5746067762374878,False,source,0.08078193664550781,4,0,0.06786727905273438,2,0,0.07032012939453125,4,0,0.06764984130859375,2,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,261,earlier,False,260,middle,Jirdra,target,True,True,1.9549914598464966,False,target,0.011386489868164063,5,0,0.020676294962565105,3,0,-0.0043621063232421875,4,1,-0.01026153564453125,3,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,262,earlier,False,261,last,Jirdra,target,True,True,2.075471878051758,False,target,0.0361027717590332,5,0,0.0503090222676595,3,0,-0.01953268051147461,4,1,-0.017966588338216148,3,0
L8H15,048/direct/base/0/order0/query_change,48,0,query_change,267,earlier,False,266,first,Bestla,source,True,False,1.531715989112854,False,source;target,-0.006015014648437501,5,0,-0.007906595865885418,3,0,-0.0554107666015625,5,0,-0.061716715494791664,3,0
L9H16,048/direct/base/0/order0/query_change,48,0,query_change,246,earlier,False,230,middle,Pulda,target,False,False,19.93556785583496,False,target,-0.015911102294921875,2,0,-0.045654296875,1,0,-0.03707122802734375,2,0,-0.0003509521484375,1,0
